,dcID,RID
7583,36047029800d1,803064
7584,36047036600d3,662517
7585,36047000502d2,661370
7586,36047039300d0,665850
7587,36047039700d2,769456
7588,36047035100d1,796618
7589,36047082600d0,796858
7590,36047080400d1,796460
7591,36047082400d3,766670
7592,36047088400d2,797312
7593,36047055200d0,796791
7594,36047039300d1,662213
7595,36047016100d0,796590
7596,36047122000d0,802831
7597,36047083800d3,802978
7598,36047091800d2,425728
7599,36047030500d1,795855
7600,36047035500d3,426132
7601,36047041900d3,768970
7602,36047025600d3,803180
7603,36047079601d0,663891
7604,36047082400d4,767796
7605,36047113400d3,803165
7606,36047080800d1,664235
7607,36047001300d4,767357
7608,36047112200d2,802948
7609,36047050803d0,661658
7610,36047081400d1,767879
7611,36047088600d4,769626
7612,36047088800d2,424679
7613,36047102800d1,766958
7614,36047048400d1,795465
7615,36047020700d0,665421
7616,36047003700d1,423605
7617,36047082800d1,767779
7618,36047001100d3,766400
7619,36047033700d1,768466
7620,36047055200d1,423927
7621,36047055200d2,766315
7622,36047032500d2,796843
7623,36047025600d4,803180
7624,36047083800d4,802978
7625,36047010600d0,805223
7626,36047055300d2,803616
7627,36047039300d2,662213
7628,36047113200d0,1284065
7629,36047112000d0,424860
7630,36047079000d6,765602
7631,36047044900d1,423592
7632,36047032100d4,768437
7633,36047034700d1,765723
7634,36047019600d1,796935
7635,36047032900d3,766806
7636,36047054600d2,804072
7637,36047022100d1,794331
7638,36047110400d4,1248491
7639,36047110400d5,663992
7640,36047021300d1,663544
7641,36047035900d0,662669
7642,36047010400d3,805228
7643,36047029800d2,426232
7644,36047029200d0,767091
7645,36047077600d3,794553
7646,36047077600d4,794553
7647,36047083800d5,795488
7648,36047094600d1,73159
7649,36047027900d3,805175
7650,36047100600d0,764748
7651,36047001300d5,767357
7652,36047080400d2,796460
7653,36047005800d1,424976
7654,36047021600d0,768995
7655,36047015300d0,663819
7656,36047035602d0,73592
7657,36047070201d0,794282
7658,36047088400d3,769193
7659,36047055600d3,797230
7660,36047099800d2,425762
7661,36047099800d3,425762
7662,36047119400d1,769211
7663,36047043500d3,796484
7664,36047096800d0,794754
7665,36047032700d0,423819
7666,36047024500d2,663739
7667,36047089200d0,766610
7668,36047021400d1,803590
7669,36047023800d2,796908
7670,36047015900d0,768491
7671,36047034200d4,425016
7672,36047037500d6,802868
7673,36047080200d6,768139
7674,36047001500d0,1139075
7675,36047028501d0,662598
7676,36047006900d3,425023
7677,36047082400d5,664802
7678,36047053100d1,661105
7679,36047080200d7,663895
7680,36047006700d1,423972
7681,36047087800d0,956378
7682,36047014100d3,796714
7683,36047040900d1,768205
7684,36047086000d0,768482
7685,36047037500d7,765250
7686,36047053000d1,803459
7687,36047004100d1,795783
7688,36047067400d0,768779
7689,36047030300d3,664542
7690,36047014900d1,768649
7691,36047051602d2,796552
7692,36047072800d1,803483
7693,36047087200d0,1139513
7694,36047027200d0,803302
7695,36047007700d1,766598
7696,36047008000d2,766131
7697,36047036002d2,663396
7698,36047057000d2,769780
7699,36047074000d0,663204
7700,36047084000d0,805351
7701,36047011900d0,769381
7702,36047119800d2,802969
7703,36047026500d3,803395
7704,36047085600d2,767797
7705,36047053700d3,423702
7706,36047052300d1,768967
7707,36047082000d3,765587
7708,36047030500d2,795346
7709,36047080400d3,796455
7710,36047051100d1,662187
7711,36047006400d1,797249
7712,36047003500d0,767820
7713,36047013100d4,664228
7714,36047006300d0,424054
7715,36047032700d1,766050
7716,36047015300d1,663819
7717,36047055400d2,796567
7718,36047023200d6,796963
7719,36047082200d4,767149
7720,36047034500d1,803099
7721,36047035900d1,764761
7722,36047051602d3,794975
7723,36047079400d5,665862
7724,36047031701d2,765280
7725,36047077600d5,794553
7726,36047000100d2,664147
7727,36047016400d0,424206
7728,36047010400d4,803147
7729,36047102800d2,766959
7730,36047042800d1,765209
7731,36047022700d2,425890
7732,36047065800d0,803544
7733,36047050600d3,662650
7734,36047025100d2,768673
7735,36047025100d3,768673
7736,36047088600d5,767277
7737,36047076000d1,805479
7738,36047077600d6,794553
7739,36047003100d2,425066
7740,36047028700d4,769019
7741,36047036002d3,956439
7742,36047005900d1,73069
7743,36047080600d4,797373
7744,36047057000d3,795719
7745,36047050803d1,661658
7746,36047036600d4,662515
7747,36047086600d0,802905
7748,36047003700d2,423605
7749,36047014900d2,795397
7750,36047003700d3,423605
7751,36047037100d1,664521
7752,36047086600d1,802905
7753,36047052800d2,765305
7754,36047074000d1,765444
7755,36047115200d1,802747
7756,36047035100d2,769415
7757,36047016100d1,796593
7758,36047037000d2,424306
7759,36047082000d5,768147
7760,36047061200d1,73175
7761,36047016900d0,795864
7762,36047000900d0,767161
7763,36047013000d2,794408
7764,36047015300d2,767392
7765,36047088600d6,769628
7766,36047095600d3,794738
7767,36047011200d2,766758
7768,36047057500d0,795130
7769,36047021500d0,768430
7770,36047085600d3,796194
7771,36047036600d5,662516
7772,36047079400d6,765827
7773,36047013300d0,803326
7774,36047036600d6,662517
7775,36047031900d2,768923
7776,36047069200d0,795225
7777,36047016500d2,769447
7778,36047008800d0,794500
7779,36047022600d0,796706
7780,36047096200d1,665183
7781,36047022100d2,803322
7782,36047077000d1,766483
7783,36047055200d4,423927
7784,36047021500d1,768430
7785,36047003600d1,662478
7786,36047003600d2,662478
7787,36047093000d2,424090
7788,36047045600d0,796062
7789,36047027000d2,1293240
7790,36047053500d4,664866
7791,36047024900d1,769351
7792,36047055100d4,424667
7793,36047087600d2,425885
7794,36047013100d5,661470
7795,36047087200d1,1139513
7796,36047100800d0,803028
7797,36047039700d3,660737
7798,36047065800d1,803544
7799,36047102800d3,766959
7800,36047088200d0,426087
7801,36047009200d3,660809
7802,36047089000d4,662409
7803,36047006900d4,768907
7804,36047038100d2,665109
7805,36047090600d3,664931
7806,36047040300d1,768196
7807,36047032600d3,423510
7808,36047077400d0,424342
7809,36047052500d1,662297
7810,36047119200d0,663859
7811,36047034200d5,424574
7812,36047029300d6,805160
7813,36047119600d0,795968
7814,36047034300d2,769407
7815,36047089400d3,796750
7816,36047112800d1,795023
7817,36047032500d3,796843
7818,36047078800d2,767774
7819,36047022100d3,803322
7820,36047023200d7,805454
7821,36047013500d2,662267
7822,36047027800d0,662734
7823,36047120800d1,769143
7824,36047056100d1,803227
7825,36047001100d5,663128
7826,36047022600d1,796706
7827,36047041600d1,663817
7828,36047032600d4,768536
7829,36047015700d0,795386
7830,36047078800d3,767780
7831,36047017200d0,769732
7832,36047008000d3,662539
7833,36047001800d0,72932
7834,36047080200d8,424893
7835,36047058400d1,426015
7836,36047088800d3,769617
7837,36047029800d3,803064
7838,36047079400d7,765827
7839,36047021500d2,768425
7840,36047094600d2,661149
7841,36047072400d0,769665
7842,36047093000d3,424090
7843,36047101000d0,768596
7844,36047088800d4,769620
7845,36047085600d4,767797
7846,36047015900d1,794937
7847,36047064800d0,813545
7848,36047038600d2,425421
7849,36047021300d2,664797
7850,36047013800d0,764974
7851,36047087800d1,769022
7852,36047036100d0,802694
7853,36047016300d1,797228
7854,36047035601d0,662882
7855,36047028501d1,662598
7856,36047010800d2,804114
7857,36047057200d2,662761
7858,36047083800d6,795488
7859,36047004100d2,795783
7860,36047079000d7,661631
7861,36047061004d2,665547
7862,36047052600d3,765302
7863,36047088800d5,768547
7864,36047031701d3,766417
7865,36047036600d7,662514
7866,36047082400d6,768929
7867,36047081000d1,797376
7868,36047022200d0,803739
7869,36047113400d4,803165
7870,36047077200d2,662979
7871,36047119400d2,769211
7872,36047021700d1,664185
7873,36047042800d2,802844
7874,36047042800d3,802844
7875,36047119800d3,802969
7876,36047026100d1,803955
7877,36047114400d2,797057
7878,36047031100d0,664213
7879,36047112600d2,805196
7880,36047091000d1,795102
7881,36047037500d8,802868
7882,36047016100d2,803690
7883,36047057500d1,795130
7884,36047055600d4,663817
7885,36047014500d1,767800
7886,36047049500d1,805220
7887,36047038900d0,662195
7888,36047048100d0,661421
7889,36047049900d2,795122
7890,36047055300d3,803584
7891,36047053900d2,73469
7892,36047013100d6,661470
7893,36047052300d2,768967
7894,36047055600d5,663817
7895,36047000700d1,73196
7896,36047120800d2,769143
7897,36047004300d0,795775
7898,36047048000d0,425718
7899,36047074200d1,767670
7900,36047119400d3,769210
7901,36047087600d3,425885
7902,36047087600d4,425885
7903,36047047700d1,765805
7904,36047019500d1,769560
7905,36047076000d2,797355
7906,36047034300d3,802691
7907,36047112600d3,802942
7908,36047057500d2,661491
7909,36047002100d1,662153
7910,36047032300d0,768437
7911,36047081800d0,767796
7912,36047059600d2,424262
7913,36047016200d0,73562
7914,36047074200d2,766307
7915,36047113400d5,803170
7916,36047119200d1,796395
7917,36047049300d2,956528
7918,36047090200d0,766150
7919,36047002100d2,423254
7920,36047000301d0,665288
7921,36047078600d3,662034
7922,36047079000d8,765601
7923,36047152200d2,665478
7924,36047080800d2,664235
7925,36047016500d3,769446
7926,36047005601d0,661013
7927,36047019600d2,796934
7928,36047065800d2,803544
7929,36047026500d4,803395
7930,36047019800d0,796953
7931,36047003700d4,423605
7932,36047079601d1,663707
7933,36047005300d2,424727
7934,36047031500d0,797147
7935,36047033700d2,664799
7936,36047027900d4,1293268
7937,36047036002d4,663396
7938,36047078600d4,765657
7939,36047076800d1,796565
7940,36047093600d1,423389
7941,36047059401d1,795194
7942,36047001100d6,766400
7943,36047088800d6,424679
7944,36047077400d1,664340
7945,36047052000d2,794341
7946,36047004100d3,795788
7947,36047063600d1,803543
7948,36047036002d5,956439
7949,36047098200d3,426178
7950,36047048500d1,73463
7951,36047113000d1,805278
7952,36047003500d1,767820
7953,36047111800d1,796409
7954,36047049500d2,794903
7955,36047013900d0,424477
7956,36047082400d7,664802
7957,36047001500d1,1139075
7958,36047083800d7,795488
7959,36047001500d2,73465
7960,36047041600d2,796312
7961,36047059401d2,795194
7962,36047004300d1,795806
7963,36047019800d1,767030
7964,36047028100d2,769170
7965,36047085600d5,796194
7966,36047039900d2,660737
7967,36047038200d1,794585
7968,36047044100d3,423463
7969,36047025300d2,769166
7970,36047014100d4,797384
7971,36047031702d1,794399
7972,36047098800d1,765383
7973,36047067400d1,768779
7974,36047010400d5,803147
7975,36047025800d2,805335
7976,36047000502d3,661370
7977,36047050700d1,426118
7978,36047036100d1,794274
7979,36047035500d4,803928
7980,36047096400d4,795877
7981,36047011200d3,766758
7982,36047112800d2,663988
7983,36047096400d5,765391
7984,36047083000d1,72858
7985,36047050804d1,660957
7986,36047026900d1,796830
7987,36047016400d1,424206
7988,36047018200d0,805234
7989,36047042300d4,665397
7990,36047037100d2,1248681
7991,36047090200d1,665628
7992,36047024100d3,769161
7993,36047019100d1,796983
7994,36047107000d0,424498
7995,36047024700d1,423579
7996,36047057000d4,795719
7997,36047023200d9,803719
7998,36047006900d5,424330
7999,36047021300d3,796842
8000,36047035500d5,791047
8001,36047055200d5,797260
8002,36047068800d0,73406
8003,36047088600d7,767277
8004,36047076600d0,661918
8005,36047013500d3,766495
8006,36047079801d0,766804
8007,36047021900d2,795374
8008,36047031701d4,765280
8009,36047079601d2,768131
8010,36047022700d3,425890
8011,36047031300d1,797142
8012,36047109800d0,425352
8013,36047081000d2,797378
8014,36047037100d3,664521
8015,36047025500d0,766126
8016,36047121400d0,797017
8017,36047112400d0,661937
8018,36047090800d2,766006
8019,36047043500d4,796484
8020,36047112200d4,423838
8021,36047034100d1,796489
8022,36047050700d2,766397
8023,36047039900d3,796475
8024,36047005300d3,664327
8025,36047090000d0,768707
8026,36047037300d0,794392
8027,36047007800d2,662536
8028,36047034700d2,765723
8029,36047051100d2,662187
8030,36047006900d6,768907
8031,36047028502d0,769329
8032,36047121000d2,766766
8033,36047024100d4,769164
8034,36047023600d5,805769
8035,36047025902d2,769014
8036,36047050500d5,796153
8037,36047019200d0,795932
8038,36047020100d1,766536
8039,36047023600d6,805772
8040,36047034300d4,768207
8041,36047015700d1,665391
8042,36047052600d4,662934
8043,36047080200d9,796460
8044,36047087600d5,661458
8045,36047062000d0,661843
8046,36047029700d2,766663
8047,36047079801d1,766048
8048,36047085400d1,765831
8049,36047050600d4,423830
8050,36047088400d5,768217
8051,36047117400d0,765347
8052,36047028400d0,769295
8053,36047027000d3,1291977
8054,36047050600d5,662649
8055,36047100600d1,764749
8056,36047013900d1,662228
8057,36047085800d1,767881
8058,36047087000d1,1139669
8059,36047050600d6,662650
8060,36047016500d4,664262
8061,36047051400d1,797119
8062,36047000900d1,766362
8063,36047014000d0,662050
8064,36047048400d3,769578
8065,36047006000d0,769272
8066,36047075800d0,426235
8067,36047083800d8,795488
8068,36047013700d1,794922
8069,36047021300d4,768919
8070,36047028300d3,803960
8071,36047085600d6,796190
8072,36047016500d5,664265
8073,36047020500d4,768506
8074,36047015700d2,769383
8075,36047089800d0,769074
8076,36047105801d0,72826
8077,36047105801d1,72826
8078,36047076800d2,664056
8079,36047013700d2,794922
8080,36047074600d3,425814
8081,36047048200d1,795480
8082,36047037000d3,423965
8083,36047029700d3,794393
8084,36047013000d3,796338
8085,36047060000d0,768807
8086,36047006300d2,795304
8087,36047040000d0,769031
8088,36047054200d0,803875
8089,36047011000d0,794505
8090,36047024200d1,72784
8091,36047049300d4,769321
8092,36047079400d8,769798
8093,36047053300d3,425029
8094,36047088600d8,769605
8095,36047031100d1,664210
8096,36047117602d2,768084
8097,36047025100d4,768673
8098,36047093600d2,661008
8099,36047034100d2,766471
8100,36047040500d0,423466
8101,36047041300d1,768180
8102,36047086800d1,795574
8103,36047028300d4,768691
8104,36047028100d3,768686
8105,36047110400d7,768771
8106,36047111000d1,768772
8107,36047079602d1,72930
8108,36047082200d5,1283999
8109,36047091200d1,73419
8110,36047112400d2,794709
8111,36047028700d5,425846
8112,36047082200d6,766666
8113,36047031500d1,796589
8114,36047078800d4,767774
8115,36047057100d0,795128
8116,36047019400d1,805550
8117,36047073800d0,661303
8118,36047006900d7,664139
8119,36047077200d3,423828
8120,36047089000d5,424372
8121,36047009400d1,805356
8122,36047060800d0,424971
8123,36047082400d8,425450
8124,36047082800d3,767782
8125,36047040800d0,796645
8126,36047033700d4,768466
8127,36047014100d5,796714
8128,36047028200d2,665251
8129,36047047400d2,803764
8130,36047086400d0,768720
8131,36047019500d2,796875
8132,36047013900d2,661044
8133,36047036300d2,794958
8134,36047057000d5,767084
8135,36047022700d4,425890
8136,36047055600d6,769497
8137,36047036400d1,1138950
8138,36047078600d5,662035
8139,36047057200d3,662864
8140,36047059401d3,767051
8141,36047087800d2,796507
8142,36047059401d4,803464
8143,36047086600d2,426087
8144,36047069602d1,764852
8145,36047057600d0,803867
8146,36047046400d1,424481
8147,36047079000d9,663592
8148,36047011800d1,663217
8149,36047029200d1,767091
8150,36047051602d4,794975
8151,36047014200d0,664046
8152,36047043700d1,664452
8153,36047019000d0,795081
8154,36047064800d1,813545
8155,36047091000d3,73043
8156,36047081400d2,796233
8157,36047080400d4,662237
8158,36047078000d0,768374
8159,36047000502d4,794375
8160,36047012901d0,664814
8161,36047054500d3,425493
8162,36047120800d3,795957
8163,36047086000d1,802921
8164,36047017600d0,767038
8165,36047034000d0,768530
8166,36047052900d3,767304
8167,36047112600d4,802945
8168,36047050600d7,662649
8169,36047022100d4,794332
8170,36047095000d3,73051
8171,36047084000d1,795428
8172,36047098400d1,73168
8173,36047006800d1,72675
8174,36047064200d2,795722
8175,36047013800d1,764974
8176,36047019700d0,768953
8177,36047027300d1,764915
8178,36047035900d2,764761
8179,36047024700d2,664163
8180,36047061200d2,73175
8181,36047022200d1,803740
8182,36047006400d2,663034
8183,36047019600d3,796935
8184,36047043900d0,802686
8185,36047081600d1,767831
8186,36047034300d5,425073
8187,36047011200d4,803342
8188,36047080200d1,768143
8189,36047028300d5,803960
8190,36047044300d0,804023
8191,36047035100d3,796620
8192,36047080600d5,766456
8193,36047002300d3,423243
8194,36047056100d2,797295
8195,36047095000d4,73423
8196,36047025901d1,803959
8197,36047076000d3,796351
8198,36005020900d1,412276
8199,36005007500d0,764017
8200,36005038200d0,412064
8201,36005007900d1,66251
8202,36005003900d1,412321
8203,36005024100d1,764154
8204,36005025500d1,657941
8205,36005041900d0,657113
8206,36005005200d1,655608
8207,36005008400d0,655998
8208,36005036100d0,411048
8209,36005011000d1,654557
8210,36005037000d0,654539
8211,36005018400d0,411616
8212,36005046201d8,190774
8213,36061031100d0,67174
8214,36005020502d1,411047
8215,36005030900d1,656455
8216,36005036700d1,654771
8217,36005030100d0,657835
8218,36005024501d2,655296
8219,36005028100d2,66560
8220,36005000400d0,411518
8221,36005004300d4,658042
8222,36005042200d0,763127
8223,36005033201d0,412945
8224,36005023703d1,762715
8225,36005021602d0,655281
8226,36005043400d0,654462
8227,36005028400d1,413103
8228,36005028400d2,413103
8229,36005043400d1,654462
8230,36005039500d6,802676
8231,36005030000d0,413515
8232,36005014900d1,794090
8233,36005040303d0,793769
8234,36005016700d0,656967
8235,36005028700d1,66711
8236,36005023100d0,654644
8237,36005000400d1,411518
8238,36005018102d1,762300
8239,36005037200d1,762112
8240,36005028400d3,657672
8241,36005026602d0,410941
8242,36005046202d3,655218
8243,36005005100d3,657775
8244,36005002500d1,794076
8245,36005004100d3,657779
8246,36005005001d0,764475
8247,36005004200d3,657994
8248,36005039500d7,794099
8249,36005037100d3,654640
8250,36005023900d1,762184
8251,36005019500d1,658078
8252,36005007300d2,412759
8253,36005002701d0,655079
8254,36005007300d3,793701
8255,36005003100d0,413590
8256,36005027700d2,66288
8257,36005016500d1,764039
8258,36005023301d2,763918
8259,36005009300d3,763841
8260,36005013100d2,656041
8261,36061030900d1,80933
8262,36005019500d2,793633
8263,36005042500d1,656812
8264,36005042100d1,654925
8265,36005042100d2,654925
8266,36005036100d1,656829
8267,36005021100d0,762817
8268,36005021100d1,763656
8269,36005021501d1,762204
8270,36005021502d0,655825
8271,36005014702d1,657656
8272,36005004100d4,763723
8273,36005021800d0,655310
8274,36005039100d1,763001
8275,36005025500d2,657941
8276,36005005100d4,411170
8277,36005038100d0,763186
8278,36005023301d3,793968
8279,36005039300d0,762992
8280,36005015500d2,66902
8281,36005019700d2,655862
8282,36005002300d1,190762
8283,36005008400d1,655998
8284,36005039500d8,763739
8285,36005038100d1,412984
8286,36005008500d3,1283536
8287,36005004300d5,763276
8288,36005025500d3,412179
8289,36005024300d1,655351
8290,36005004300d6,656388
8291,36005043100d1,656509
8292,36005036300d1,762512
8293,36005039500d9,763739
8294,36005015500d3,66902
8295,36005035800d0,657602
8296,36005040400d1,764118
8297,36005008600d1,763383
8298,36005006500d1,657637
8299,36005037000d1,654539
8300,36005016900d2,413387
8301,36005027402d0,411015
8302,36005032400d1,66217
8303,36005024400d0,762895
8304,36005038600d3,412148
8305,36005008400d2,655998
8306,36005026400d0,657369
8307,36005023800d0,413963
8308,36005023200d1,762897
8309,36005019500d3,793633
8310,36005013200d0,763791
8311,36005004800d2,763544
8312,36005024400d1,762895
8313,36005025100d1,655214
8314,36005038302d2,412039
8315,36005039100d2,656273
8316,36005022500d2,413842
8317,36005009800d0,793824
8318,36005025500d4,657941
8319,36005028400d4,413103
8320,36005019300d1,654673
8321,36005036100d2,412639
8322,36005006500d2,657637
8323,36005042100d3,654925
8324,36005029302d0,66260
8325,36005007900d2,66316
8326,36005043100d2,656509
8327,36005026602d1,413473
8328,36005004300d7,763279
8329,36005021501d2,1132296
8330,36005024800d1,657720
8331,36005034500d0,654899
8332,36005042200d1,763127
8333,36005013200d1,763791
8334,36005036700d2,654771
8335,36005030900d2,413127
8336,36005028400d5,657672
8337,36005030200d1,66310
8338,36005018400d1,948437
8339,36005021700d2,657745
8340,36005033500d0,412201
8341,36005035100d0,411465
8342,36005006300d1,764004
8343,36005006200d1,66988
8344,36005004400d1,763807
8345,36005028400d6,657672
8346,36005036300d2,762510
8347,36005021700d3,657746
8348,36005036902d3,657750
8349,36005018500d3,764208
8350,36005015500d4,66902
8351,36005009200d0,411125
8352,36005028500d0,654815
8353,36005039200d0,794027
8354,36005023704d1,763168
8355,36005035100d1,411465
8356,36005030701d0,413153
8357,36005037400d1,411018
8358,36005018500d4,655333
8359,36005015100d0,656014
8360,36005030200d2,66310
8361,36005042200d2,763127
8362,36005021302d1,412228
8363,36005041100d1,411763
8364,36005022800d0,657688
8365,36005001600d1,654694
8366,36005036000d0,66237
8367,36005006500d3,657638
8368,36005048400d3,762652
8369,36005040600d4,656124
8370,36005004300d8,763279
8371,36005038700d3,764512
8372,36005028600d0,793961
8373,36005020400d0,657323
8374,36005034400d0,794176
8375,36005036800d0,412063
8376,36005006900d0,656359
8377,36005018302d1,657252
8378,36005025600d0,413061
8379,36005033700d2,657206
8380,36005023800d1,413963
8381,36005040900d2,411769
8382,36005033700d3,657206
8383,36005016600d1,413162
8384,36005038600d4,655103
8385,36005024501d3,947904
8386,36005025700d0,412973
8387,36005023704d2,763622
8388,36005042600d1,657044
8389,36005039902d2,762709
8390,36005034500d1,656008
8391,36005027402d1,411133
8392,36005022500d3,412690
8393,36005042600d2,656666
8394,36005042600d3,656095
8395,36005032300d1,657839
8396,36005012101d1,412850
8397,36005022702d0,413444
8398,36005018900d2,763674
8399,36005036700d3,412426
8400,36005016900d3,413387
8401,36005029600d1,657968
8402,36061030900d2,80933
8403,36005001600d2,762279
8404,36005001600d3,794070
8405,36005039600d0,794028
8406,36005034400d1,762150
8407,36005046201d9,190774
8408,36005009600d1,657343
8409,36005024400d2,655382
8410,36005005100d5,66537
8411,36005035800d1,763582
8412,36005004400d2,763689
8413,36005013300d2,190830
8414,36005036400d1,655155
8415,36005040100d3,654501
8416,36005013300d3,66826
8417,36005039200d1,794027
8418,36005020501d1,67063
8419,36005017300d2,66339
8420,36005020501d2,66794
8421,36005045600d0,412100
8422,36005022000d1,411749
8423,36005039800d0,763510
8424,36005004300d9,658042
8425,36005035000d0,655155
8426,36005015500d5,793741
8427,36005042600d4,794035
8428,36005042600d5,656636
8429,36005029302d1,656937
8430,36005029302d2,656937
8431,36005038302d3,654984
8432,36005018102d2,411103
8433,36005038302d4,763476
8434,36005029302d3,654529
8435,36005025500d6,657937
8436,36005029302d4,413086
8437,36005045600d1,762653
8438,36005041900d1,656719
8439,36005024600d1,762672
8440,36005039000d1,793505
8441,36005030900d3,413126
8442,36005030900d4,656455
8443,36005028900d0,658159
8444,36005028800d1,763331
8445,36005014702d2,657656
8446,36005008600d2,763383
8447,36005029700d0,763955
8448,36005002300d2,763715
8449,36005008600d3,657801
8450,36005051600d1,411339
8451,36005021002d0,413452
8452,36005022200d4,655409
8453,36005022500d4,413842
8454,36005030701d1,655730
8455,36005014100d1,655469
8456,36005016700d1,67239
8457,36005014500d1,656694
8458,36005040800d1,764110
8459,36005002500d2,794076
8460,36005006700d2,763209
8461,36005025500d7,412177
8462,36005014100d2,655466
8463,36005006800d1,762842
8464,36005002000d4,762333
8465,36005045800d2,67015
8466,36005014400d0,654963
8467,36005036501d0,1291849
8468,36005008700d1,411664
8469,36005037400d2,190777
8470,36005025600d1,657316
8471,36005018500d5,763601
8472,36005021502d1,655352
8473,36005040100d4,654501
8474,36005026900d0,656747
8475,36005004800d3,763544
8476,36005023200d3,763298
8477,36005030100d1,657835
8478,36005027300d0,656656
8479,36005024501d4,411046
8480,36005024400d3,762895
8481,36005032800d1,793548
8482,36005021100d2,763654
8483,36005005100d6,66537
8484,36005037600d0,656158
8485,36005026500d0,412184
8486,36005007900d4,1283576
8487,36005037400d3,411018
8488,36005018400d2,411616
8489,36005020100d1,66253
8490,36005035100d2,655514
8491,36005008500d4,763480
8492,36005004200d4,66530
8493,36005021100d3,656286
8494,36005018302d2,764178
8495,36005019900d1,762819
8496,36061002000d2,81121
8497,36061027100d2,1252159
8498,36061027100d3,683064
8499,36061018100d2,774995
8500,36061001002d1,449627
8501,36061001501d0,774977
8502,36061002500d3,80912
8503,36061000800d3,80821
8504,36061000800d4,683836
8505,36061000800d5,683836
8506,36061000600d4,449427
8507,36061019000d1,1253578
8508,36061027300d1,683363
8509,36061009700d2,80611
8510,36061009700d3,80611
8511,36061017200d1,1285739
8512,36061018000d3,197486
8513,36061012600d1,1285449
8514,36061023700d2,683702
8515,36061011500d0,1253782
8516,36061023200d4,449187
8517,36061017300d2,1253352
8518,36061017000d5,960442
8519,36061016400d1,960969
8520,36061015602d1,1285483
8521,36061001800d4,775083
8522,36061024100d0,1285093
8523,36061024100d1,1285093
8524,36061021800d2,1253578
8525,36061022400d4,960549
8526,36061024200d2,798203
8527,36061016600d2,961634
8528,36061014402d0,1147208
8529,36061024200d3,798203
8530,36061018800d2,1147295
8531,36061021303d2,814514
8532,36061022301d3,449906
8533,36061001402d2,684583
8534,36061002601d3,683107
8535,36061002601d4,1285015
8536,36061002201d3,814335
8537,36061018800d3,80682
8538,36061024900d3,683206
8539,36061000600d5,684113
8540,36061001800d5,775083
8541,36061018000d4,1252121
8542,36061027100d4,683064
8543,36061018000d5,1252121
8544,36061028700d0,449638
8545,36061024200d4,1252797
8546,36061016400d2,1253230
8547,36061023000d1,961240
8548,36061004200d0,1285725
8549,36061020000d0,684483
8550,36061022700d0,1146569
8551,36061002201d4,684581
8552,36061001002d2,80753
8553,36061023200d5,1145571
8554,36061017800d3,1145684
8555,36061017402d1,1147281
8556,36061000600d6,684113
8557,36061002800d2,960815
8558,36061002601d5,1253524
8559,36061019300d1,798222
8560,36061019300d2,683992
8561,36061019300d3,1252033
8562,36061003002d0,961317
8563,36061018900d3,450159
8564,36061029900d5,960636
8565,36061004100d3,775127
8566,36061019400d2,1252787
8567,36061017900d2,1285681
8568,36061025100d1,961054
8569,36061015801d2,798147
8570,36061019100d0,1147400
8571,36061002400d2,80757
8572,36061019900d0,961023
8573,36061007100d2,1253482
8574,36061020000d1,684483
8575,36061003100d0,80708
8576,36061006800d1,774660
8577,36061013600d0,684520
8578,36061009200d1,774244
8579,36061012800d0,1285741
8580,36061019400d3,1145508
8581,36061025700d3,1145867
8582,36061012400d0,684031
8583,36061001300d0,450069
8584,36061007600d0,1252465
8585,36061018700d0,1253350
8586,36061012800d1,1253874
8587,36061015001d0,798232
8588,36061001600d8,798300
8589,36061015002d0,1252037
8590,36061001502d0,81010
8591,36061008900d1,683628
8592,36061018100d3,1253590
8593,36061004100d4,774678
8594,36061009000d1,798277
8595,36061010000d2,1285715
8596,36061005600d1,683804
8597,36061012000d0,798332
8598,36061006100d0,683799
8599,36061014401d0,683566
8600,36061014900d2,1253788
8601,36061019400d4,1145508
8602,36061024000d0,80975
8603,36061009000d2,798277
8604,36061010300d0,1252169
8605,36061013200d0,774783
8606,36061013800d0,1286019
8607,36061018800d4,1145682
8608,36061009000d3,798277
8609,36061015802d0,1252481
8610,36061014602d2,1285153
8611,36061013400d1,1285972
8612,36061004400d0,449082
8613,36061009800d1,1285828
8614,36061018900d4,774437
8615,36061017300d3,1147501
8616,36061013200d1,1254006
8617,36061015200d1,1252491
8618,36061013900d0,1285611
8619,36061029300d0,449052
8620,36061016300d0,774570
8621,36061019702d0,684030
8622,36061000600d7,449427
8623,36061017300d4,684013
8624,36061018800d5,1253410
8625,36061001401d0,450215
8626,36061020300d0,1146846
8627,36061000202d3,80616
8628,36061006200d1,814532
8629,36061011600d0,449937
8630,36061009400d2,683507
8631,36061000700d2,798052
8632,36061011402d0,1292317
8633,36061016100d1,683380
8634,36061009800d2,1292385
8635,36061007200d0,683304
8636,36061003002d1,774718
8637,36061001402d3,774808
8638,36061008700d0,1285697
8639,36061005800d1,1285753
8640,36061015500d0,80901
8641,36061016200d6,450483
8642,36061000900d2,449900
8643,36061016200d7,450483
8644,36061002400d3,80681
8645,36061008800d1,683594
8646,36061013600d1,774497
8647,36061018600d2,684522
8648,36061018200d2,449603
8649,36061008900d2,683628
8650,36061024200d5,1147479
8651,36061008900d3,683628
8652,36061011000d0,449198
