,scolID,RID
6369,09015904100s0,1224644
6370,36005008300s0,762574
6371,36005038700s1,1245698
6372,34035052700s1,57581
6373,36059414600s0,675851
6374,36047050000s0,765164
6375,34023005500s1,355272
6376,09009140800s0,581882
6377,36005012101s0,764240
6378,34023007806s1,621071
6379,36081035700s0,778286
6380,36005039500s3,763119
6381,34037371900s0,61262
6382,09013890201s0,910040
6383,36047050500s3,663540
6384,36005014500s0,802637
6385,34027045902s2,379939
6386,34025810502s3,1108447
6387,34013014300s1,607329
6388,36005022500s6,763687
6389,36119009701s1,789106
6390,36047075400s0,795243
6391,09003502300s1,570238
6392,36061029900s1,1146383
6393,36005042600s0,657044
6394,09009352800s0,22201
6395,36005015300s1,656469
6396,36047023000s1,803726
6397,34035052300s0,1122445
6398,36081140300s0,1159349
6399,36119006900s0,1192839
6400,34025810402s1,628932
6401,09003500400s1,567354
6402,34027041000s0,635609
6403,36061001600s1,684320
6404,34039036600s7,403030
6405,36047059402s0,766950
6406,34013018400s0,327836
6407,36105951600s0,727354
6408,09015904400s2,165869
6409,36071011801s3,82145
6410,36047033300s0,803930
6411,36047079400s8,665863
6412,36119002105s1,540161
6413,34021002904s2,335340
6414,09007585100s1,266975
6415,36047005900s0,663085
6416,34003038200s1,915132
6417,36047014300s0,795511
6418,36005007300s2,413510
6419,36047037000s1,663393
6420,36087011504s0,482365
6421,34039030701s0,868747
6422,34013008100s4,917709
6423,34039030802s2,651645
6424,34013020000s0,326893
6425,34035052203s1,940188
6426,34013001400s0,606500
6427,34013021400s0,33975
6428,36047076800s1,795672
6429,36047048500s4,766064
6430,34023006606s1,342172
6431,34039031000s0,761852
6432,09011696300s3,585789
6433,36103111401s0,498565
6434,34013021701s0,750491
6435,34023008300s2,355344
6436,09011696700s0,161387
6437,09009190200s0,156032
6438,09003430500s0,241593
6439,36047000502s1,794375
6440,09003503800s6,570558
6441,36047081000s1,797379
6442,36059410900s1,444413
6443,36005023301s0,763340
6444,36085017010s0,93250
6445,36061003601s0,775077
6446,36047092400s5,769635
6447,09009344100s0,1075468
6448,34017007500s1,1095477
6449,36119010100s0,1196035
6450,36061016800s2,683287
6451,36047093000s0,424090
6452,36059517302s0,426825
6453,34025810401s1,1112485
6454,34031246104s0,758216
6455,36047007400s1,767442
6456,36081024000s0,780442
6457,36103110102s2,507331
6458,36047034900s0,803126
6459,34013021400s4,33872
6460,36085002900s0,476916
6461,09003504200s5,251503
6462,36047034300s1,769407
6463,34025802100s1,625805
6464,34003055200s4,321313
6465,36081101002s1,471709
6466,34025803900s2,369997
6467,34003015500s0,592894
6468,36105951500s0,1176712
6469,36047044400s0,425383
6470,34031256804s3,641188
6471,09003497200s0,141220
6472,34003042302s4,601611
6473,36047034900s1,665381
6474,36005037100s1,764065
6475,36081109700s1,468581
6476,34003036100s1,593790
6477,09003510900s0,139299
6478,09001021000s1,561738
6479,36081062900s0,693550
6480,34039036800s3,649385
6481,36059406400s0,773647
6482,34041031200s1,654208
6483,09001020300s1,240781
6484,36119001401s0,538049
6485,36047023200s8,803708
6486,09001070100s0,563399
6487,36059517801s0,443714
6488,36081108500s0,804434
6489,09001070200s2,133510
6490,36005016700s2,794142
6491,34037373500s0,62402
6492,36081012100s0,693847
6493,36061006300s0,1147067
6494,36047014700s2,662595
6495,36047115600s1,802947
6496,36081025100s0,693890
6497,36061022800s0,1146233
6498,34013017301s0,322567
6499,36005024400s0,762850
6500,36005048400s3,657516
6501,09015904500s1,165259
6502,09001022100s1,559636
6503,09009170600s1,857999
6504,36119004400s0,733784
6505,36061003001s2,774326
6506,34013004600s0,750761
6507,34039036600s7,403030
6508,36071012200s0,775293
6509,36111951300s1,528732
6510,34027042800s0,757473
6511,34013020800s0,169605
6512,34013021601s6,606330
6513,36081049302s0,697557
6514,36047009200s0,764801
6515,36059404400s0,669267
6516,36047055600s0,797230
6517,34025802400s0,1110599
6518,36047076800s2,796565
6519,36103180300s0,836906
6520,34025810502s2,631879
6521,34003054200s6,311620
6522,34035050500s1,396710
6523,36027070201s2,191121
6524,09013881500s0,911469
6525,36061027100s1,1145284
6526,36105951600s2,727263
6527,36005006500s0,763207
6528,36081055300s0,695090
6529,36047079400s5,665861
6530,09011870300s0,1081664
6531,09005310100s2,1030450
6532,36047015300s0,794922
6533,09009157400s1,153513
6534,36061029900s1,1146383
6535,34003048200s0,317288
6536,34039038601s3,651604
6537,09009140200s0,281240
6538,34003024100s3,316988
6539,36059406002s1,445289
6540,34013012000s1,608072
6541,36047031900s0,768923
6542,36085013204s0,477667
6543,34023001701s0,343228
6544,09003405200s0,10383
6545,09013535100s3,301141
6546,36103147003s1,727179
6547,36005003900s0,67226
6548,09009175200s0,283221
6549,09003400300s2,242137
6550,34031182500s1,388584
6551,34013022800s0,607427
6552,34023003001s0,862526
6553,36061015500s2,1252327
6554,34003043001s1,30769
6555,34013010700s0,328094
6556,09013881100s0,301198
6557,36087011602s3,482344
6558,36119011902s4,212563
6559,34027042900s1,380317
6560,36103190601s1,497107
6561,36047110400s3,796770
6562,36005025000s0,762836
6563,36061025100s0,1252731
6564,36047004500s0,767119
6565,34021003903s0,1230880
6566,34035051400s0,646780
6567,36005037900s1,411775
6568,34023008403s0,41553
6569,34017012400s0,1229199
6570,36061018200s1,1285527
6571,09009165300s3,18116
6572,36027130003s0,953726
6573,34027041803s0,183351
6574,36047049800s0,426121
6575,09015900200s1,590476
6576,36047004100s0,795798
6577,09001011100s0,557976
6578,34013020300s0,750609
6579,36061016200s5,1145997
6580,36047041000s0,794810
6581,34019011301s5,1099100
6582,36061002900s0,449438
6583,36059404700s0,74345
6584,36081029300s0,693902
6585,34013013700s0,324584
6586,34031256804s1,383461
6587,36081138501s1,471959
6588,34003055100s0,321269
6589,36061019701s0,774576
6590,36061023700s0,774582
6591,34019011302s1,171033
6592,36005023301s0,763340
6593,36119011902s0,789128
6594,34013012600s0,606984
6595,36047060000s0,768809
6596,34021000100s0,336240
6597,36119010803s4,546567
6598,34023000902s1,175512
6599,34003050000s1,592531
6600,36061019600s0,1145889
6601,09003497400s0,140771
6602,36059415401s2,676121
6603,09011714101s2,587049
6604,34023007909s0,45802
6605,36059412400s1,441205
6606,34025801500s4,930276
6607,34003051200s0,306537
6608,34023001002s2,343964
6609,36047013500s0,661686
6610,34017020000s0,36692
6611,09003417500s3,9341
6612,36085006400s1,703830
6613,42017100408s0,550623
6614,36081129104s0,691442
6615,36047029100s3,767755
6616,36119006900s0,1192839
6617,36059303000s0,771976
6618,36087010801s1,482242
6619,36061016200s3,1145997
6620,34013010300s0,608506
6621,36103124401s0,483747
6622,36005028100s1,412786
6623,36005035100s1,655514
6624,09009165400s0,152399
6625,34021002903s0,614590
6626,34003038100s1,320327
6627,34035052400s1,643157
6628,36005026701s0,413348
6629,34023001506s0,348976
6630,34027046400s3,182691
6631,09003416700s0,258027
6632,34013014700s0,602892
6633,36047022000s0,803745
6634,36119002300s1,738295
6635,36081048900s0,696129
6636,09003473601s2,143598
6637,34037371700s0,400707
6638,36111951200s0,525903
6639,36027220801s0,658547
6640,34023002200s1,349859
6641,34037374100s1,399266
6642,36085010500s1,703345
6643,34025805100s0,178613
6644,42017105207s1,547372
6645,36061012700s4,774186
6646,34013021300s1,34612
6647,36059408100s0,1250080
6648,09003520100s3,12154
6649,36085027900s0,703402
6650,36047076800s0,797334
6651,36047034300s2,769407
6652,34003050000s0,592531
6653,36087012202s4,482973
6654,36005048400s2,657516
6655,09001030300s1,1212192
6656,36061017700s2,960921
6657,34023001410s2,616755
6658,36005015300s0,656469
6659,36061002100s0,798050
6660,34025802800s0,626536
6661,09003406100s3,10391
6662,34023004800s0,616732
6663,09007610300s2,1066250
6664,36061000201s3,684544
6665,36103135208s0,511591
6666,09003503800s2,570360
6667,36047021800s2,795034
6668,36047073400s0,662995
6669,34013001100s3,326030
6670,36081058500s0,799641
6671,34027044702s1,379108
6672,09003420400s1,257331
6673,36119007100s1,789787
6674,36047055800s0,72987
6675,34021004203s2,340098
6676,36047046400s1,765909
6677,09011701200s0,297922
6678,36061020600s3,1252801
6679,36059517102s3,426463
6680,34025806600s0,757097
6681,09001045400s0,135150
6682,36085029104s0,476144
6683,09009140700s1,279495
6684,36081006900s0,693812
6685,09015830100s0,165479
6686,36087012202s3,478265
6687,34003017400s1,30185
6688,36081014201s0,90555
6689,09005320100s8,572744
6690,36005033700s0,657374
6691,36005003900s2,763718
6692,09009180300s0,1069104
6693,36081116700s0,778574
6694,34003048200s2,307676
6695,36027110005s1,70868
6696,09013538100s1,1029614
6697,09011870300s1,291569
6698,34003030200s4,598555
6699,36005005100s3,657310
6700,36085014100s1,702009
6701,34027040801s0,936415
6702,09009150700s0,288512
6703,34031246300s0,383802
6704,34023008101s0,927930
6705,34027041901s2,181803
6706,09009194201s1,898210
6707,09003504300s0,568356
6708,42017105805s0,741045
6709,34027040701s0,936668
6710,34025812300s0,359022
6711,36119014605s0,1186411
6712,36081045800s0,202673
6713,36119007700s2,540824
6714,34013021601s1,328057
6715,34003022200s4,308990
6716,09003500400s2,568574
6717,09001050500s0,237743
6718,34013016000s1,607938
6719,36119006900s1,540529
6720,36061016600s0,774299
6721,34013021702s0,36112
6722,36061014000s1,798074
6723,36061001200s1,80634
6724,34023000603s2,352237
6725,09003514600s1,568604
6726,36103111401s0,498565
6727,09005362101s0,264290
6728,36005034800s0,413352
6729,36087012501s2,827936
6730,36005033700s1,1131527
6731,34039035300s0,648885
6732,36061007400s0,684273
6733,36103146613s0,111587
6734,36119013102s1,1193373
6735,34023002902s1,173179
6736,36027160005s0,829108
6737,36103158104s0,723867
6738,36005046000s1,1245740
6739,36061000600s1,774826
6740,36047047400s0,665604
6741,36061016002s0,1147006
6742,36005039300s1,411051
6743,36061014802s0,1252039
6744,34003047400s2,31801
6745,34013019300s0,607982
6746,09009180100s0,897972
6747,09001055100s0,240904
6748,36061013200s1,684051
6749,34013004801s0,322048
6750,34003006100s2,791547
6751,36085004000s0,703410
6752,34023005602s1,1291258
6753,36061017500s1,774883
6754,36047114400s0,797057
6755,36005036901s1,655528
6756,34027043700s0,636975
6757,34025809701s3,630133
6758,36059412800s0,667171
6759,34031223802s3,55676
6760,34023001702s1,44851
6761,36047002100s0,660727
6762,36059416600s0,797562
6763,34025801300s0,626014
6764,36081077902s0,800126
6765,34013015500s0,324986
6766,34039038102s2,407524
6767,09003462201s2,745315
6768,36081002800s0,697871
6769,34013019100s0,751405
6770,36119014809s2,738472
6771,34023006101s2,351152
6772,09001020400s2,557271
6773,34003048100s4,596907
6774,36047064200s1,767710
6775,09013530100s0,589996
6776,09003504900s0,570195
6777,34027042000s0,51615
6778,36085007500s1,475294
6779,09001020200s2,228219
6780,34027045701s0,636756
6781,34035052203s1,940188
6782,34013020300s4,325919
6783,34031196402s0,387615
6784,36085012100s0,702085
6785,09003504000s1,1215646
6786,09009165200s0,584486
6787,36085025100s0,476328
6788,36047080200s4,768139
6789,09009150300s1,22612
6790,36005039500s3,763119
6791,34039036400s4,761688
6792,09013526102s1,859817
6793,36005041900s0,655788
6794,36081129103s0,473026
6795,34021003100s0,923497
6796,34031246001s0,937493
6797,34003055100s4,313922
6798,09009155100s0,1220018
6799,36047002901s1,424475
6800,34023008403s1,621599
6801,34031246104s0,758216
6802,36085029102s0,704410
6803,34013021701s0,750491
6804,09005310500s1,746226
6805,36047023800s0,765036
6806,36047082800s0,767782
6807,36005007800s1,794186
6808,36059406300s1,428833
6809,34021003800s1,1101278
6810,09009175300s1,285358
6811,34013015800s0,1094526
6812,34003012001s2,594201
6813,34019010100s1,1099378
6814,34013008000s2,328169
6815,09003500200s0,880270
6816,36005022200s4,654747
6817,34031180900s0,758410
6818,34003007001s1,599483
6819,09003473502s1,143565
6820,36005035900s0,411804
6821,09001072600s2,563329
6822,34035051600s1,644572
6823,34003055100s3,32259
6824,36061003300s0,684336
6825,09003504900s1,251115
6826,09001073400s0,744183
6827,09003417400s0,244461
6828,36081006502s0,798730
6829,36061013300s0,1147598
6830,34017017300s0,608848
6831,36103158505s3,717491
6832,09011696300s2,290222
6833,36059405500s1,431318
6834,36081005700s1,471614
6835,36027140400s0,421744
6836,34035052001s0,393890
6837,36061017200s3,774300
6838,34013008100s1,323137
6839,36081069400s0,698204
6840,09003487300s0,244744
6841,36005007700s3,658140
6842,34025806201s1,363659
6843,34003040002s0,309068
6844,36103158407s0,838406
6845,36081011200s0,780970
6846,09001072700s0,5416
6847,36061014200s4,774465
6848,36119004700s0,533067
6849,36047080200s3,768147
6850,36061015002s1,1285357
6851,34013021400s3,328339
6852,36103111202s0,493793
6853,36005046201s0,413966
6854,34025803400s0,361965
6855,36061016800s2,683287
6856,36005040400s0,793892
6857,34025801600s2,929988
6858,09001061000s4,226685
6859,34013008100s5,1226557
6860,36087012101s3,707121
6861,36047090800s3,72808
6862,34003056200s5,167026
6863,36005016900s1,794141
6864,36047041600s0,769035
6865,36059415802s0,444884
6866,34003033300s1,596999
6867,36103124602s0,506839
6868,36047043000s0,794792
6869,09007542000s1,746305
6870,36085002900s1,476915
6871,09003504000s0,1215341
6872,36047007700s1,768001
6873,09003460100s0,243922
6874,34031175200s0,384858
6875,36081088400s1,780288
6876,36061022700s0,1253036
6877,36081049200s1,694469
6878,36061029100s1,1284930
6879,36061021800s0,1253344
6880,36119002600s0,738828
6881,09011716101s1,298418
6882,36119003600s1,736483
6883,09011696600s0,218665
6884,36047005602s0,425193
6885,36081084000s0,468181
6886,36119000600s1,739669
6887,34039035100s0,403367
6888,09005310500s0,890336
6889,34035053200s1,185848
6890,34003051300s2,749333
6891,36047023200s4,805446
6892,36081081800s0,782259
6893,09011690900s0,1081611
6894,36081157902s0,799846
6895,34027044602s0,637695
6896,09009351400s0,747084
6897,34003031400s2,318146
6898,36059412000s1,428672
6899,36047011200s1,796250
6900,36061008300s3,1284985
6901,36081116700s1,693763
6902,09007610300s0,575957
6903,36005018302s0,657252
6904,34013009700s0,608342
6905,36081145101s0,1286651
6906,34003003300s0,307337
6907,36081152901s0,775821
6908,36005013500s3,657426
6909,34023006606s1,342172
6910,36047034900s2,665381
6911,34031256804s5,388560
6912,34003035200s1,319426
6913,34025812300s1,626740
6914,34013013600s2,751254
6915,36047050000s1,72933
6916,36087012105s2,974136
6917,09001205100s1,1044002
6918,34003039300s1,1089807
6919,34013018200s0,603046
6920,36061024200s0,1285407
6921,09009140300s0,901766
6922,36061022400s0,961653
6923,36047024700s0,768902
6924,36119011300s3,213157
6925,36047048000s2,1247919
6926,36071013000s0,84168
6927,34027044102s1,1114725
6928,36047027000s0,1293240
6929,36005046201s6,411674
6930,34039033600s2,653618
6931,34021000900s1,616209
6932,34013011700s1,326909
6933,09001020500s0,237540
6934,36079011200s0,1155623
6935,36103201001s0,107476
6936,34035050801s3,759869
6937,36047023200s9,803717
6938,09011696600s1,290281
6939,34031256805s1,385798
6940,36061029100s0,683047
6941,36047022900s0,802881
6942,36061013600s1,774472
6943,34023006701s0,344199
6944,36081003300s3,800459
6945,36061002800s0,1285591
6946,36103123301s0,711814
6947,34035052904s2,392284
6948,09001060200s2,875655
6949,36047037300s0,794627
6950,34013013800s0,323361
6951,34039030702s0,761570
6952,34037373100s6,402171
6953,09009154100s0,273188
6954,34003057102s0,318067
6955,36119009703s2,538445
6956,36087012101s2,479667
6957,36005023704s1,793904
6958,09005320100s0,572626
6959,36047024800s0,769737
6960,36047043500s1,796483
6961,34027043200s3,757815
6962,36061022600s3,1146235
6963,36005028100s0,66838
6964,09011702800s3,24892
6965,09009361200s0,20381
6966,34031246203s0,383996
6967,36119007700s0,546278
6968,36061004100s0,774691
6969,34023008503s0,343880
6970,36047110400s1,1284120
6971,34027040805s3,375799
6972,34021003202s1,339732
6973,36047096600s0,765393
6974,34023000200s0,344557
6975,34013004900s0,606024
6976,36103169800s4,725771
6977,34003001000s1,314403
6978,09013530200s0,910890
6979,09003416400s0,570070
6980,36071012700s0,454178
6981,36119013304s0,730592
6982,36119002103s0,533860
6983,36085001100s0,703772
6984,36119004000s0,790359
6985,09001010300s4,222777
6986,36085023900s0,700581
6987,34027046298s0,635406
6988,36103110101s0,516629
6989,36047002300s1,661529
6990,36061023000s0,1251961
6991,09007610200s0,1065823
6992,09003400300s1,568918
6993,34021001402s0,616399
6994,34023001600s1,618323
6995,09001230502s0,225901
6996,09013538201s0,880123
6997,36061012800s1,1253644
6998,36103112002s1,784308
6999,36059415201s0,1144960
7000,34003028002s0,31268
7001,34039032200s1,652737
7002,34017018900s1,920203
7003,34003031200s0,748110
7004,36047097400s0,768288
7005,36059411000s0,669931
7006,36005008500s0,655552
7007,34035053804s1,393641
7008,09007541700s0,268371
7009,36047076800s1,795672
7010,34023001410s1,354571
7011,36005002500s0,412326
7012,09009125200s1,152173
7013,36119010100s0,1196035
7014,36061013000s0,1253872
7015,09001020800s5,5889
7016,36087011603s1,482554
7017,09011697000s2,26082
7018,36047043500s4,769464
7019,36059412400s3,680753
7020,36005038302s1,1283449
7021,34003042301s3,593180
7022,34023003800s1,622072
7023,34039037400s0,406562
7024,34013007900s0,606718
7025,34003046300s0,32655
7026,42103950104s2,128035
7027,36047000100s0,664147
7028,34027042301s1,378982
7029,34027041200s3,378021
7030,34013020400s0,329122
7031,36059300100s1,432320
7032,34035053604s2,59623
7033,34023009300s2,355020
7034,36081063500s0,472482
7035,36085014100s0,783211
7036,34025807100s0,756122
7037,36059519300s1,681797
7038,36081015100s0,804420
7039,36061026300s0,774744
7040,42017101100s0,790673
7041,34003017300s0,314759
7042,36005018500s1,762961
7043,34003029200s0,597872
7044,36047002000s0,765750
7045,36005039500s4,762489
7046,36047034100s0,796489
7047,36103158110s2,726772
7048,09003416400s2,570071
7049,36027140300s1,828764
7050,09009154700s2,1072608
7051,34003042302s0,596883
7052,36119010702s0,531473
7053,09009141100s0,1293643
7054,34031154002s2,388359
7055,34003042400s0,600012
7056,09015904100s0,1224644
7057,34017005200s1,1095289
7058,36047018400s0,804128
7059,36085000900s1,474644
7060,34037371400s2,398369
7061,42103950103s0,791008
7062,36059406001s0,773324
7063,36059408300s0,76812
7064,36061008100s1,1285880
7065,36081033000s0,470950
7066,36059300300s0,678980
7067,36047080400s1,796463
7068,34039034600s0,761808
7069,36005022000s0,656135
7070,36119002203s0,120635
7071,34023001417s0,174289
7072,34025805300s1,177915
7073,36061013500s4,774187
7074,34003040002s1,599424
7075,36005022404s0,762886
7076,36061017401s1,1253878
7077,36027410000s0,193787
7078,36047027300s0,766658
7079,34035052201s3,185683
7080,36047116800s0,765144
7081,36119009702s0,543359
7082,09011695201s2,297990
7083,34003053200s2,593384
7084,36005018302s2,657252
7085,09003430203s0,252958
7086,36005022500s2,763687
7087,34003039300s5,319840
7088,36081068700s0,972969
7089,36081046700s0,690263
7090,36061007400s1,1253238
7091,34041031301s1,190579
7092,36047123700s5,664365
7093,36085013203s1,782626
7094,34003054200s1,320777
7095,36081097203s0,469025
7096,36005015500s1,657152
7097,36081033900s0,780144
7098,09015902500s1,165715
7099,36061027700s6,774089
7100,36119000803s2,738164
7101,34003055100s1,30783
7102,34013008000s1,326189
7103,36059416100s0,439402
7104,36085020801s0,473628
7105,36061006200s0,449781
7106,36059520700s0,770104
7107,34025802400s2,624044
7108,34027040200s0,378501
7109,34039039200s0,802576
7110,36047023200s1,805441
7111,36103112206s0,718697
7112,34013021702s1,604569
7113,36061014200s1,1252047
7114,36005007300s2,413510
7115,36059412700s3,432743
7116,36047117202s0,794714
7117,36061021703s0,960695
7118,36103135403s0,489584
7119,34025810101s0,368557
7120,36085000800s0,703040
7121,36119013500s0,213277
7122,36105951200s0,113970
7123,09001020400s1,235725
7124,36119000402s1,789110
7125,36081101002s2,472756
7126,34013016100s1,323560
7127,09001020900s0,744874
7128,36047049200s1,662327
7129,36081001900s0,469631
7130,36047031701s0,766416
7131,34017016000s0,609495
7132,34027040200s3,370896
7133,09009352600s0,1070958
7134,34039035300s1,653719
7135,34023007907s1,1107192
7136,36005014900s0,656476
7137,34023001412s1,353963
7138,34027044404s0,634607
7139,34037374600s1,60564
7140,09009157300s1,18628
7141,36081003300s0,781714
7142,36047094600s3,73159
7143,36119012301s0,125973
7144,34013018400s0,327836
7145,09001011300s0,5639
7146,36081027800s0,1258356
7147,34027044502s0,181521
7148,36061022800s1,1146922
7149,36005040900s0,656221
7150,34021003202s0,864786
7151,34031246202s1,55355
7152,36047111800s1,665161
7153,34025803300s1,931796
7154,36005017500s0,764365
7155,36005038301s0,793907
7156,36085019800s2,477490
7157,36047114400s3,802742
7158,36047085800s0,767881
7159,36081103202s5,776487
7160,34027041705s2,376638
7161,34031124321s0,1282426
7162,34003018100s2,600340
7163,36061024301s1,449289
7164,34003047400s0,311532
7165,34003028001s0,917525
7166,36005013100s0,802629
7167,09003480700s3,139303
7168,36059410500s0,441103
7169,36059518400s2,959389
7170,34027043401s4,182919
7171,34039037000s1,63968
7172,34003032102s2,310724
7173,34003025200s1,593878
7174,36047048600s0,797302
7175,34031175500s1,758660
7176,34037372500s3,944209
7177,36103158711s0,1264817
7178,36047006300s0,664315
7179,36081027300s0,781018
7180,09011695202s0,295106
7181,34017002400s0,920020
7182,36061015801s0,1285211
7183,36111952300s0,729499
7184,34003053200s0,593384
7185,36061007100s2,1147355
7186,36047051900s5,795986
7187,36047052300s0,766553
7188,36005011900s0,656594
7189,36059416401s0,773240
7190,34013020600s0,918685
7191,34025800900s1,631588
7192,34027043401s2,181281
7193,36081030902s0,695965
7194,36103124402s0,718258
7195,09003520202s2,252638
7196,36081112300s0,799771
7197,36061029900s4,814374
7198,34013021601s5,168931
7199,36005023703s0,762187
7200,36119007600s1,213418
7201,36081047900s0,471319
7202,34003021500s0,310289
7203,36081085300s0,781982
7204,36005029302s1,66198
7205,09009140900s0,1278304
7206,34021004404s0,1102697
7207,09009347100s0,850506
7208,36081023200s0,696428
7209,09003511300s0,565785
7210,34027045401s2,382683
7211,34021002800s1,615735
7212,09009343101s0,23603
7213,34003047400s3,307482
7214,36047031400s0,956180
7215,34017007500s3,1229225
7216,42103950104s0,127914
7217,36047085600s1,796855
7218,36047018300s0,797192
7219,34013002100s1,328252
7220,36071012800s0,452727
7221,36081007700s1,699741
7222,09011690500s0,159881
7223,36081050800s3,800590
7224,34023008001s2,346113
7225,36047023000s3,803727
7226,36047036900s0,797034
7227,36047011200s0,766758
7228,36087012204s1,479026
7229,36059414502s0,771486
7230,34031181200s0,1282175
7231,34017006100s3,331048
7232,36005007300s1,793702
7233,36059415101s1,438854
7234,36071013201s0,460188
7235,36005027300s0,657897
7236,36061007100s1,960370
7237,34031175601s1,641032
7238,36081033402s6,691100
7239,09011693700s0,291535
7240,34021004403s0,612412
7241,09001020200s1,557568
7242,34021003301s0,616326
7243,42017105704s0,741957
7244,36081045200s2,800302
7245,36047090200s0,766150
7246,09001035400s0,132885
7247,36061002601s1,774126
7248,09009170300s1,901522
7249,34023008208s2,928276
7250,36085013800s0,701882
7251,36071014900s0,200915
7252,09005261100s0,147112
7253,34021004306s0,337416
7254,36061014200s0,775013
7255,34023007911s0,173437
7256,09009350100s7,577800
7257,36119004200s1,736502
7258,36047061004s0,661977
7259,36103146203s0,1167872
7260,09009352000s0,282295
7261,34027040805s1,381491
7262,34027045300s2,380214
7263,34039038400s1,406416
7264,36047014900s0,795842
7265,34003055200s0,167776
7266,36047053500s3,73350
7267,36005018500s0,657356
7268,09009142800s0,280594
7269,34039039400s0,651185
7270,36103158505s0,713376
7271,09009175900s1,20871
7272,09003496600s1,745410
7273,36103190706s0,218465
7274,09009160100s0,154699
7275,36061013500s2,774187
7276,36005043100s1,413547
7277,36081025100s1,1158699
7278,34035052700s0,940014
7279,36061019500s2,1285719
7280,36005004300s1,658040
7281,34003058100s1,595961
7282,34013019800s0,604397
7283,34021002702s1,923421
7284,36087011602s2,1287466
7285,09001110500s2,559837
7286,36047091800s1,768752
7287,34027040805s4,181585
7288,36081032000s0,691243
7289,36059410900s1,444413
7290,36119001301s0,543059
7291,09003466300s1,846256
7292,09009184100s2,219023
7293,36005015100s0,656015
7294,36027050203s0,68288
7295,36071013202s0,83434
7296,34017017100s3,609783
7297,34031246103s0,642167
7298,34021003008s1,335900
7299,34003059200s1,321061
7300,36119007600s3,544742
7301,36081008500s0,798637
7302,36081028500s0,799124
7303,34013000900s1,321729
7304,09009141800s0,18580
7305,36085002100s0,783730
7306,09011716101s2,295407
7307,09009343300s1,17452
7308,34013010000s1,325830
7309,42017100406s2,740321
7310,09009157400s0,842571
7311,36005016900s0,67060
7312,36103122602s1,721255
7313,09009170800s0,156697
7314,34023007805s3,341799
7315,36005017300s2,764531
7316,34013002800s0,603951
7317,34003015100s2,592886
7318,34035053805s2,186097
7319,34027042700s1,53114
7320,34013010000s0,750850
7321,34039038201s3,65129
7322,34025810401s2,624845
7323,36061006100s0,1252851
7324,34003019304s0,314953
7325,34003023601s1,306433
7326,09001050300s5,130958
7327,36005040600s0,656124
7328,36087012202s2,705598
7329,09001210900s0,1040485
7330,36027210201s1,417904
7331,36059414301s0,797855
7332,36081101002s3,468651
7333,36061002201s1,684584
7334,36047021300s6,768920
7335,36005044400s1,656670
7336,36119010803s0,1197021
7337,36047016200s0,423904
7338,34003056200s2,311919
7339,09005261100s3,261051
7340,36005039100s1,656274
7341,36005032800s0,793552
7342,09003502700s1,567283
7343,09003514400s1,10772
7344,34035053803s0,394074
7345,42017100408s1,549268
7346,36047048500s1,425506
7347,34021003705s1,340842
7348,34035051900s2,645965
7349,36081127700s0,781078
7350,34021000900s0,335989
7351,34025807700s0,366604
7352,36047046400s0,424481
7353,09009142300s2,583179
7354,36061022000s0,1252335
7355,36081094201s2,692257
7356,09003470100s4,881508
7357,09001060200s0,239794
7358,34013017302s1,33331
7359,36081001600s0,698888
7360,09001010300s5,240584
7361,36047059402s0,766950
7362,36047004300s3,795778
7363,36047029300s0,804089
7364,09003466300s0,12226
7365,34023006300s2,621187
7366,09003400100s3,569481
7367,09011703000s0,157931
7368,36047023000s2,803727
7369,34039031100s1,408203
7370,34023003201s1,621356
7371,36059303102s1,443299
7372,36005029302s0,658103
7373,36047031702s1,794630
7374,36005040100s0,412186
7375,09003514400s2,245594
7376,36119000702s0,545528
7377,36047123700s2,795152
7378,34039039300s1,651077
7379,34003010300s0,312789
7380,34017011200s1,610637
7381,36047021500s1,660768
7382,36081064600s0,801023
7383,09009141900s0,580456
7384,34019010300s0,334165
7385,36047051200s0,794970
7386,09001210200s0,3604
7387,36119010000s0,736282
7388,09003487201s0,142105
7389,09001210600s1,230668
7390,36061003200s0,684062
7391,09007542100s1,151854
7392,34021002200s1,613496
7393,09003492200s0,247107
7394,36005037200s0,410994
7395,36005018500s2,763669
7396,34021003008s2,614623
7397,09009175300s3,152988
7398,34013010000s2,608330
7399,34031175602s0,1241577
7400,09001200200s3,220651
7401,36085027705s0,704208
7402,34017014800s1,331550
7403,09009120200s0,275774
7404,36119014808s0,833499
7405,36071013100s0,450566
7406,36119000201s0,801907
7407,34025810200s1,933573
7408,36005003500s2,794120
7409,34027044102s4,634344
7410,34039038000s0,650133
7411,09005253600s0,144204
7412,36005005400s1,763541
7413,36047081000s1,797379
7414,34025810001s1,1108231
7415,36081009600s0,698485
7416,34031182500s2,388584
7417,09009352800s0,22201
7418,36081071100s0,779639
7419,36081080900s0,466271
7420,09001080400s0,237398
7421,34039039200s2,650401
7422,36059415401s1,676153
7423,34013016000s3,750272
7424,09001245300s0,1046167
7425,42017105203s2,1039878
7426,36059301000s0,959869
7427,34017011300s0,609689
7428,36061026100s0,1147184
7429,36061001800s2,798303
7430,34037373500s1,1127160
7431,34031246003s4,938976
7432,36071014101s0,83590
7433,34027045401s1,53475
7434,36061030900s3,80849
7435,36061013300s2,798059
7436,36059300900s0,669472
